,Area Name,Total/ Rural/Urban,Age-group,Total disabled population - Persons,Total disabled population - Males,Total disabled population - Females,Main worker - Persons,Main worker - Males,Main worker - Females,Non-worker - Persons,Non-worker - Males,Non-worker - Females
1105,ASSAM,Rural,15-59,0.0005956369037412427,9051,0.43332081141998496,3590,0.18526170798898073,0.03950663661407463,10527,0.3169296268469822,0.3421612822439269
1106,ASSAM,Rural,60+,7.294426394426939e-05,1004,0.4867075664621677,425,0.17638036809815952,0.0408997955010225,1358,0.2852760736196319,0.40899795501022496
1107,ASSAM,Rural,Age not stated,8.577290750093026e-07,12,0.4782608695652174,3,0.08695652173913043,0.043478260869565216,19,0.43478260869565216,0.391304347826087
1108,ASSAM,Rural,0-14,5.000933432989021e-05,781,0.41759880686055184,25,0.015659955257270694,0.002982848620432513,1285,0.5510812826249067,0.407158836689038
1109,ASSAM,Rural,15-59,0.0004482193805450786,6819,0.43264830684749145,1991,0.13803145020384391,0.027622930360262917,8707,0.3635077793493635,0.3609285298277727
1110,ASSAM,Rural,60+,9.848967335215515e-05,1300,0.5077622112836047,444,0.1366906474820144,0.03142748958727755,1985,0.30594471790988265,0.4456645210147671
1111,ASSAM,Rural,Age not stated,4.848033902226493e-07,8,0.38461538461538464,1,0.0,0.07692307692307693,12,0.6153846153846154,0.3076923076923077
1112,ASSAM,Rural,0-14,0.0007491704081679079,10652,0.46975956991388323,348,0.011150380805415899,0.006172532231569516,19054,0.5007715665289462,0.44770770073174376
1113,ASSAM,Rural,15-59,0.0015643113699745747,22715,0.45848332419481724,16466,0.30488473549955897,0.08765823539228074,18347,0.15364626790950486,0.2837390039812144
1114,ASSAM,Rural,60+,0.00036968123132900946,4973,0.49833551901543427,2751,0.22707555734893575,0.05043881771411278,6225,0.2261676586300817,0.4017956219106224
1115,ASSAM,Rural,Age not stated,3.5427940054732063e-06,55,0.42105263157894735,28,0.24210526315789474,0.05263157894736842,57,0.28421052631578947,0.3157894736842105
1116,ASSAM,Rural,0-14,0.00029759469645974934,4580,0.42606516290726815,42,0.0038847117794486214,0.0013784461152882206,7842,0.5632832080200502,0.4194235588972431
1117,ASSAM,Rural,15-59,0.0007618871740191327,11202,0.4516886930983847,3701,0.14909446891825748,0.03206069505628977,14652,0.34087126774351445,0.37630934899657364
1118,ASSAM,Rural,60+,0.0005796756844323739,6803,0.5623391662377767,1635,0.08543489449305199,0.019750386001029335,13144,0.3253345342254246,0.5202650540401441
1119,ASSAM,Rural,Age not stated,1.2679473282746213e-06,16,0.5294117647058824,3,0.08823529411764706,0.0,28,0.35294117647058826,0.47058823529411764
1120,ASSAM,Urban,0-14,5.6349070971263316e-05,781,0.4831237590999338,24,0.009265387160820648,0.0066181336863004635,1459,0.4990072799470549,0.46657842488418266
1121,ASSAM,Urban,15-59,0.00022181619731110138,3170,0.46704774714189645,2345,0.3238063214525891,0.07044384667114996,3105,0.16190316072629454,0.36012104909213183
1122,ASSAM,Urban,60+,9.352976174449266e-05,1144,0.543859649122807,439,0.14513556618819776,0.029904306220095694,1960,0.28588516746411485,0.4956140350877193
1123,ASSAM,Urban,Age not stated,4.47510821743984e-07,5,0.5833333333333334,0,0.0,0.0,11,0.3333333333333333,0.5833333333333334
1124,ASSAM,Urban,0-14,8.457954530961297e-05,1176,0.48148148148148145,60,0.015873015873015872,0.010582010582010581,2130,0.48544973544973546,0.4537037037037037
1125,ASSAM,Urban,15-59,0.000288047798929211,3880,0.49766960124287934,2912,0.3029518384256862,0.07405489383738996,3889,0.13865872604867943,0.36483687208700155
1126,ASSAM,Urban,60+,9.297037321731267e-05,1154,0.5371038908945046,455,0.14681107099879662,0.03569995988768552,1908,0.2888086642599278,0.47653429602888087
1127,ASSAM,Urban,Age not stated,1.3052398967532866e-06,20,0.42857142857142855,4,0.08571428571428572,0.02857142857142857,27,0.37142857142857144,0.4
1128,ASSAM,Urban,0-14,4.307291659285846e-05,638,0.44761904761904764,12,0.005194805194805195,0.005194805194805195,1129,0.5393939393939394,0.4380952380952381
1129,ASSAM,Urban,15-59,0.0001365280932003938,2042,0.4422288992078667,1191,0.2736957115542202,0.05162523900573614,2209,0.23818628789948101,0.3652007648183556
1130,ASSAM,Urban,60+,1.5849341603432766e-05,253,0.4047058823529412,90,0.1976470588235294,0.01411764705882353,319,0.37176470588235294,0.3788235294117647
1131,ASSAM,Urban,Age not stated,4.1021825326531866e-07,8,0.2727272727272727,2,0.09090909090909091,0.09090909090909091,8,0.5454545454545454,0.18181818181818182
1132,ASSAM,Urban,0-14,3.9119904334119934e-05,623,0.40610104861773116,7,0.00667302192564347,0.0,1029,0.5795996186844614,0.4013346043851287
1133,ASSAM,Urban,15-59,0.00019981358190868884,3539,0.33949234789100413,1959,0.32605449794699515,0.039567002612915264,3099,0.29245987308697274,0.2859275849197462
1134,ASSAM,Urban,60+,0.00010158495653588436,1380,0.4933920704845815,311,0.09581497797356828,0.018355359765051395,2337,0.39170337738619676,0.46622613803230545
1135,ASSAM,Urban,Age not stated,3.729256847866533e-07,6,0.4,1,0.1,0.0,8,0.4,0.4
1136,ASSAM,Urban,0-14,2.677606416768171e-05,430,0.4011142061281337,3,0.002785515320334262,0.001392757660167131,701,0.5863509749303621,0.38997214484679665
1137,ASSAM,Urban,15-59,0.00010874512968378811,1768,0.3936899862825789,534,0.16083676268861455,0.022290809327846366,2237,0.41358024691358025,0.35356652949245543
1138,ASSAM,Urban,60+,1.1635281365343584e-05,142,0.5448717948717948,39,0.11858974358974358,0.00641025641025641,266,0.32371794871794873,0.5288461538461539
1139,ASSAM,Urban,Age not stated,4.47510821743984e-07,5,0.5833333333333334,2,0.0,0.16666666666666666,10,0.4166666666666667,0.4166666666666667
1140,ASSAM,Urban,0-14,6.488906915287768e-06,112,0.3563218390804598,3,0.017241379310344827,0.0,168,0.6149425287356322,0.3505747126436782
1141,ASSAM,Urban,15-59,8.357264596068901e-05,1424,0.3645693886657742,202,0.07541276215975011,0.014725568942436412,1970,0.5381526104417671,0.34091923248549755
1142,ASSAM,Urban,60+,1.4432224001243483e-05,180,0.5348837209302325,39,0.09043927648578812,0.0103359173126615,338,0.36175710594315247,0.5116279069767442
1143,ASSAM,Urban,Age not stated,1.11877705435996e-07,1,0.6666666666666666,0,0.0,0.0,3,0.3333333333333333,0.6666666666666666
1144,ASSAM,Urban,0-14,0.00011568154742081986,1596,0.48549323017408125,110,0.01644100580270793,0.019019987105093488,2818,0.4703417150225661,0.4381044487427466
1145,ASSAM,Urban,15-59,0.0003926534535118673,5626,0.46566625510494825,4044,0.30477728179314273,0.07930477728179314,5193,0.1653528350270681,0.3278563966188622
1146,ASSAM,Urban,60+,6.529928740614299e-05,896,0.4882924043403769,493,0.21816105082809822,0.0633923472301542,1136,0.2609937178754997,0.3877784123358081
1147,ASSAM,Urban,Age not stated,1.3052398967532866e-06,12,0.6571428571428571,8,0.11428571428571428,0.11428571428571428,18,0.14285714285714285,0.37142857142857144
1148,ASSAM,Urban,0-14,4.027597395695856e-05,632,0.4148148148148148,8,0.005555555555555556,0.001851851851851852,1064,0.575925925925926,0.40925925925925927
1149,ASSAM,Urban,15-59,0.00010788740060877881,1610,0.4434842723816108,427,0.11959903214656066,0.02799861735222952,2319,0.40338748703767713,0.3982025578983754
1150,ASSAM,Urban,60+,5.798994398432459e-05,706,0.5459807073954984,126,0.06302250803858521,0.0180064308681672,1385,0.37041800643086814,0.5202572347266881
1151,ASSAM,Urban,Age not stated,2.9834054782932264e-07,4,0.5,2,0.25,0.0,6,0.25,0.5
1152,WEST BENGAL,Rural,0-14,0.0017680406715735234,25148,0.4695633832524784,572,0.008626871967939253,0.003438093229276524,45806,0.509723686985868,0.45644378823033116
1153,WEST BENGAL,Rural,15-59,0.005909604156540181,86981,0.4511062309896129,57391,0.3103631062814736,0.051802910403493496,71769,0.13015410245730946,0.3227443110825035
1154,WEST BENGAL,Rural,60+,0.002654857949996185,33376,0.5311701081612586,11605,0.14228121927236972,0.020733249051833123,53312,0.26781851383621297,0.48105070936929345
1155,WEST BENGAL,Rural,Age not stated,1.1187770543599599e-05,165,0.45,68,0.19666666666666666,0.03,182,0.23333333333333334,0.37333333333333335
1156,WEST BENGAL,Rural,0-14,0.0014375166371471126,19860,0.4847848081562768,650,0.010013749448724933,0.00684878200638182,36835,0.49036241471450437,0.4652242716683529
1157,WEST BENGAL,Rural,15-59,0.004460191190048373,64717,0.4588879598662207,44976,0.3139130434782609,0.06214046822742475,50222,0.11313545150501672,0.3067809364548495
1158,WEST BENGAL,Rural,60+,0.00156639975380938,20787,0.5051067780872794,7703,0.15796490726852844,0.025426755231769158,30362,0.2748375116063138,0.44801561793205247
1159,WEST BENGAL,Rural,Age not stated,1.0031700920760974e-05,141,0.4758364312267658,53,0.16356877323420074,0.03345724907063197,178,0.2825278810408922,0.379182156133829
1160,WEST BENGAL,Rural,0-14,0.000997427036530383,15130,0.43430793389665745,275,0.006991699693412099,0.003290211620429223,26041,0.548605398938159,0.4250355193299933
1161,WEST BENGAL,Rural,15-59,0.0022710428352137615,33671,0.4470918585175211,18579,0.2610430556011692,0.0440408552004992,32688,0.19084370586882984,0.34592269040034157
1162,WEST BENGAL,Rural,60+,0.0002446019566515659,3568,0.45601463637749656,1475,0.20048787924988565,0.024393962494282665,4460,0.2771763988412868,0.40280530568684253
1163,WEST BENGAL,Rural,Age not stated,3.5427940054732063e-06,50,0.47368421052631576,18,0.17894736842105263,0.010526315789473684,62,0.25263157894736843,0.4
1164,WEST BENGAL,Rural,0-14,0.001203244721964137,19391,0.39900821323415464,257,0.00604370060437006,0.0019215868588253525,31604,0.5869827986982799,0.39253060591972727
1165,WEST BENGAL,Rural,15-59,0.0056961414945683,101848,0.33320239357871445,46156,0.26838066805462807,0.033802097654868996,84245,0.28793652040696077,0.2636144609865001
1166,WEST BENGAL,Rural,60+,0.002009771100452232,30993,0.4249053662881318,6752,0.11285534031025013,0.012432271951310027,43704,0.4132524307875009,0.3977028130334744
1167,WEST BENGAL,Rural,Age not stated,5.966810956586453e-06,95,0.40625,29,0.14375,0.0375,113,0.39375,0.3125
1168,WEST BENGAL,Rural,0-14,0.0007397726809112841,10998,0.44558148913646217,169,0.005797247567676564,0.002722185814387256,19377,0.5399505973685537,0.43686041236074
1169,WEST BENGAL,Rural,15-59,0.002454708734971188,36879,0.4397247162845814,11556,0.1502818163863695,0.025279917354116343,46972,0.33991158105829267,0.3736991629065828
1170,WEST BENGAL,Rural,60+,0.00025329112510709493,3555,0.47659010600706714,1039,0.12985865724381626,0.02311542991755006,5218,0.3421672555948174,0.42608951707891635
1171,WEST BENGAL,Rural,Age not stated,2.7596500674212344e-06,43,0.4189189189189189,16,0.14864864864864866,0.06756756756756757,47,0.33783783783783783,0.2972972972972973
1172,WEST BENGAL,Rural,0-14,0.0002277457156992092,3613,0.4083838218437858,45,0.00458490257082037,0.0027836908465695104,5972,0.5773702308825938,0.4005239888652366
1173,WEST BENGAL,Rural,15-59,0.0013964948118205807,21346,0.4299676876652335,5421,0.12366811760621679,0.021096483029348145,27363,0.36131065238870935,0.36940208828477583
1174,WEST BENGAL,Rural,60+,0.00023453296316232626,3097,0.5075528700906344,616,0.08268405151852441,0.01526474797265066,5237,0.3644458578470345,0.46827794561933533
1175,WEST BENGAL,Rural,Age not stated,1.4171176021892827e-06,19,0.5,4,0.10526315789473684,0.0,29,0.2894736842105263,0.47368421052631576
1176,WEST BENGAL,Rural,0-14,0.0024786132713660127,35968,0.4588348579682234,799,0.007989287433798748,0.004032258064516129,64439,0.5224482426576793,0.44708413577274914
1177,WEST BENGAL,Rural,15-59,0.006280627920334422,98986,0.4122495027165039,64408,0.32629516373244666,0.05614108007006502,72884,0.15007570584567884,0.2826885966214411
1178,WEST BENGAL,Rural,60+,0.0010244268561089367,15281,0.44372042227884967,6888,0.21598107025846378,0.034765198398252636,17561,0.26781943938842373,0.37145977429923555
1179,WEST BENGAL,Rural,Age not stated,1.4096590884935496e-05,226,0.4021164021164021,99,0.1931216931216931,0.06878306878306878,218,0.30423280423280424,0.2724867724867725
1180,WEST BENGAL,Rural,0-14,0.0012873394638835273,19898,0.42358053302433374,158,0.0032734646581691774,0.0013035921205098494,34092,0.5683082271147161,0.4192931633835458
1181,WEST BENGAL,Rural,15-59,0.002929778764820906,44579,0.43256281662890456,12086,0.13039382907767114,0.02344644993762888,58028,0.3666276316794379,0.3719991853567883
1182,WEST BENGAL,Rural,60+,0.0014720868481268353,18155,0.5400770127172316,3026,0.06528347773217814,0.011374575670061306,34243,0.35750113999088007,0.5099812534833055
1183,WEST BENGAL,Rural,Age not stated,4.102182532653186e-06,57,0.4818181818181818,15,0.10909090909090909,0.02727272727272727,87,0.36363636363636365,0.42727272727272725
1184,WEST BENGAL,Urban,0-14,0.0008586240966527906,12101,0.47441799861014594,500,0.014723766504517026,0.006992703266157053,21978,0.498002084781098,0.45656706045865186
1185,WEST BENGAL,Urban,15-59,0.0035062099957956358,50720,0.4605345727991151,40484,0.3604484200002127,0.07014539614333273,46274,0.1353662557568151,0.3568108573798913
1186,WEST BENGAL,Urban,60+,0.0011064332141935216,14623,0.5071286528025886,5317,0.15056119181637398,0.028649432067140785,23177,0.31831204287303244,0.46287370656240523
1187,WEST BENGAL,Urban,Age not stated,1.4730564549072807e-05,211,0.46582278481012657,108,0.21772151898734177,0.05569620253164557,245,0.25569620253164554,0.36455696202531646
1188,WEST BENGAL,Urban,0-14,0.0007502518926537892,10357,0.48518739437319813,556,0.01694999502932697,0.010686947012625509,18918,0.48116114921960434,0.45919077443085793
1189,WEST BENGAL,Urban,15-59,0.0027683019433082847,39329,0.47018805905808814,30517,0.3395435930595969,0.07155943528397457,36462,0.13728580666020046,0.3539039767216295
1190,WEST BENGAL,Urban,60+,0.0007498043818320451,10404,0.4825425246195166,3761,0.15622202327663384,0.030836566199144533,15437,0.3351238436287675,0.432656918332836
1191,WEST BENGAL,Urban,Age not stated,1.182174420773691e-05,158,0.501577287066246,76,0.1861198738170347,0.05362776025236593,211,0.26813880126182965,0.39747634069400634
1192,WEST BENGAL,Urban,0-14,0.0003596122378397698,5335,0.4467489370527844,158,0.010888727574406305,0.0054962148708908014,9292,0.5308513947941512,0.43274914445711915
1193,WEST BENGAL,Urban,15-59,0.0013977254665803766,20296,0.45848452508004267,14567,0.32097118463180363,0.06768943436499467,20215,0.17785485592315903,0.3614994663820704
1194,WEST BENGAL,Urban,60+,0.00021555104580668562,3129,0.45865051903114185,1251,0.17941176470588235,0.037024221453287195,4313,0.34048442906574394,0.40570934256055363
1195,WEST BENGAL,Urban,Age not stated,5.03449674461982e-06,76,0.43703703703703706,25,0.14814814814814814,0.037037037037037035,95,0.35555555555555557,0.34814814814814815
1196,WEST BENGAL,Urban,0-14,0.0002972217707749627,4875,0.38833124215809284,100,0.008155583437892095,0.00439146800501882,7776,0.5958594730238393,0.37979924717691343
1197,WEST BENGAL,Urban,15-59,0.00202323371767303,35638,0.34311466647005695,20918,0.33115219434869964,0.054411737599764066,29397,0.2725010598492249,0.26934916041509227
1198,WEST BENGAL,Urban,60+,0.0008041023615369819,12036,0.44179575178554864,2629,0.10416473425470736,0.017762730729987943,18310,0.4333549763472776,0.415824135052407
1199,WEST BENGAL,Urban,Age not stated,3.7665494163451985e-06,66,0.3465346534653465,26,0.2079207920792079,0.04950495049504951,68,0.39603960396039606,0.27722772277227725
1200,WEST BENGAL,Urban,0-14,0.00028554919684114046,4218,0.4491315136476427,105,0.008880762700796657,0.004832179704845239,7444,0.5336293587566933,0.43855295807757605
1201,WEST BENGAL,Urban,15-59,0.001198881491452133,18326,0.4299489859400274,6971,0.18153539878063954,0.03530546223715317,23579,0.35712952594251585,0.37632201070051013
1202,WEST BENGAL,Urban,60+,0.00015110948747555191,2182,0.4615004935834156,598,0.12314906219151037,0.02443237907206318,3321,0.39610069101678186,0.42349457058242845
1203,WEST BENGAL,Urban,Age not stated,5.2209595870131465e-06,69,0.5071428571428571,14,0.08571428571428572,0.014285714285714285,119,0.38571428571428573,0.4642857142857143
1204,WEST BENGAL,Urban,0-14,7.712103161387991e-05,1241,0.39990328820116056,18,0.006286266924564797,0.0024177949709864605,2022,0.5841392649903289,0.39361702127659576
1205,WEST BENGAL,Urban,15-59,0.0006107031014066234,9874,0.3970444553004397,2049,0.10216170004885197,0.022960429897410845,13428,0.459513922813874,0.360466536394724
1206,WEST BENGAL,Urban,60+,0.00011769534611866779,1536,0.5133079847908745,252,0.06432192648922687,0.015525982256020279,2817,0.4049429657794677,0.4876425855513308
1207,WEST BENGAL,Urban,Age not stated,1.2679473282746213e-06,19,0.4411764705882353,3,0.058823529411764705,0.029411764705882353,31,0.5,0.4117647058823529
1208,WEST BENGAL,Urban,0-14,0.0009991424946804016,14068,0.47491788593610035,463,0.011122723200955508,0.006158554792475366,25764,0.5023887727679904,0.45924156464616306
1209,WEST BENGAL,Urban,15-59,0.0035695327770724097,54009,0.4357428669933241,39298,0.33947992519615117,0.07108455133361889,48140,0.1746920609714053,0.32824890040431687
1210,WEST BENGAL,Urban,60+,0.0006446020461537302,9489,0.45102690193809664,3709,0.17789991321955453,0.036679201619901645,12634,0.3383858837142031,0.392536881689326
1211,WEST BENGAL,Urban,Age not stated,1.4917027391466133e-05,236,0.41,116,0.24,0.05,253,0.3125,0.32
1212,WEST BENGAL,Urban,0-14,0.00032299093559372044,5012,0.42131393603509987,64,0.0048493245583650845,0.0025401223877150447,8525,0.5693337951737675,0.4149636300658123
1213,WEST BENGAL,Urban,15-59,0.000913854390569694,13968,0.42999387880024487,4471,0.14903081003876759,0.033421750663129975,18747,0.3870638645174454,0.37796368088145277
1214,WEST BENGAL,Urban,60+,0.0003957860292640752,4925,0.5359464807311788,819,0.06105719400734948,0.016112315085272777,9507,0.38518797700932816,0.5106002072929426
1215,WEST BENGAL,Urban,Age not stated,2.0883838348052588e-06,34,0.39285714285714285,11,0.14285714285714285,0.05357142857142857,41,0.42857142857142855,0.30357142857142855
1216,JHARKHAND,Rural,0-14,0.0014986764494521237,20804,0.4823201532834001,417,0.006345335556274417,0.004031154353397865,38632,0.49615547316296316,0.465150421778187
1217,JHARKHAND,Rural,15-59,0.002663808166431065,39271,0.45021699566008677,21833,0.23203135937281255,0.07362452750944981,24131,0.11842363152736946,0.21940361192776145
1218,JHARKHAND,Rural,60+,0.001118441421243652,14512,0.516121503117602,4581,0.12240338768297156,0.03034243606415258,19117,0.23527058117435232,0.4021539795271915
1219,JHARKHAND,Rural,Age not stated,1.4655979412115475e-05,212,0.46055979643765904,79,0.1450381679389313,0.05597964376590331,225,0.2595419847328244,0.31297709923664124
1220,JHARKHAND,Rural,0-14,0.0012977067979205962,18024,0.48203919765503767,433,0.00738548192424852,0.0050577619403413985,33025,0.49020058624058854,0.45884820966722223
1221,JHARKHAND,Rural,15-59,0.002469998688047441,35794,0.459574532332825,21268,0.23775157398879712,0.08335723883864539,19993,0.10295472045656999,0.19890386967221776
1222,JHARKHAND,Rural,60+,0.0009439867859004556,12726,0.4972543752222178,4639,0.14257496148224233,0.040690554260656576,14866,0.2236005214711808,0.36368664322680044
1223,JHARKHAND,Rural,Age not stated,1.4805149686030137e-05,207,0.47858942065491183,92,0.1561712846347607,0.07556675062972293,215,0.2518891687657431,0.28967254408060455
1224,JHARKHAND,Rural,0-14,0.00043147501729815787,6353,0.45090751944684526,123,0.005790838375108038,0.0048401037165082105,11041,0.5246326707000865,0.42964563526361277
1225,JHARKHAND,Rural,15-59,0.0007526386170364237,11421,0.4340996927955604,5325,0.20354771578634426,0.06030125854722029,8181,0.16712912496283816,0.23823208799920723
1226,JHARKHAND,Rural,60+,0.00010005596122825909,1468,0.4528512858740216,532,0.16362281028699216,0.034662691017517705,1504,0.23294819232202757,0.32761833768169957
1227,JHARKHAND,Rural,Age not stated,4.064889964174521e-06,63,0.42201834862385323,28,0.2018348623853211,0.05504587155963303,55,0.24770642201834864,0.25688073394495414
1228,JHARKHAND,Rural,0-14,0.000640052352799333,10072,0.41315620812212317,132,0.004894249257122881,0.0027967138612130745,16495,0.5655771135582357,0.39550195187321563
1229,JHARKHAND,Rural,15-59,0.0024591092580516704,41880,0.36488679273896363,15534,0.19437072534538452,0.041203500098572966,32047,0.25575893601856203,0.230236120168029
1230,JHARKHAND,Rural,60+,0.0013286596297578885,19155,0.4623610643314247,4218,0.0962164589648591,0.02217357134837768,25376,0.33002133153699337,0.3822274615470978
1231,JHARKHAND,Rural,Age not stated,7.309343421818405e-06,106,0.45918367346938777,30,0.12755102040816327,0.025510204081632654,134,0.3163265306122449,0.3673469387755102
1232,JHARKHAND,Rural,0-14,0.00031870229021867393,4791,0.4393868476480225,68,0.00444652468991341,0.0035104142288790077,8113,0.5312426866370231,0.4180903346594898
1233,JHARKHAND,Rural,15-59,0.0006772330435725624,10511,0.42120044052863437,3185,0.12901982378854626,0.04636563876651982,9924,0.27868942731277535,0.2677863436123348
1234,JHARKHAND,Rural,60+,7.193736459534542e-05,1018,0.472265422498704,330,0.13426645930533956,0.0368066355624676,1136,0.2560912389839295,0.3328149300155521
1235,JHARKHAND,Rural,Age not stated,2.1629689717625893e-06,40,0.3103448275862069,14,0.22413793103448276,0.017241379310344827,35,0.3620689655172414,0.2413793103448276
1236,JHARKHAND,Rural,0-14,8.733919537703421e-05,1332,0.43125533731853116,21,0.005550811272416738,0.0034158838599487617,2223,0.5401366353543979,0.40905209222886424
1237,JHARKHAND,Rural,15-59,0.00041883283658389033,6406,0.42961445997684977,1637,0.10675808031341821,0.03899919864660315,6963,0.32294541892974804,0.29703499243166237
1238,JHARKHAND,Rural,60+,5.851203994302591e-05,804,0.4875717017208413,221,0.09687699171446781,0.04397705544933078,1003,0.2912683237731039,0.3479923518164436
1239,JHARKHAND,Rural,Age not stated,7.085588010946414e-07,12,0.3684210526315789,3,0.10526315789473684,0.05263157894736842,14,0.47368421052631576,0.2631578947368421
1240,JHARKHAND,Rural,0-14,0.000923214825257839,13106,0.47059298755857165,343,0.008321215058975602,0.005534011956697366,23582,0.5030295685894328,0.449547584423978
1241,JHARKHAND,Rural,15-59,0.0017807574374247483,26916,0.43632594081799336,14743,0.23266528449665977,0.07608217628950179,15388,0.12397646122594291,0.19827857008230193
1242,JHARKHAND,Rural,60+,0.0004037666389185095,5904,0.4546965918536991,2233,0.16154059296203935,0.0447030571718851,5753,0.22139096702687724,0.3099658261753025
1243,JHARKHAND,Rural,Age not stated,1.693082608931406e-05,257,0.43392070484581496,85,0.13876651982378854,0.048458149779735685,275,0.32158590308370044,0.2841409691629956
1244,JHARKHAND,Rural,0-14,0.00045213510023533847,6979,0.424364896073903,90,0.0038766083800725834,0.0035466842626195975,11785,0.5612009237875288,0.4108380072583306
1245,JHARKHAND,Rural,15-59,0.0007337312848177404,11340,0.42363405336721727,2688,0.10510800508259212,0.031512071156289706,12828,0.34337992376111814,0.30861499364675987
1246,JHARKHAND,Rural,60+,0.0005897446779216136,7167,0.5467939800177058,1144,0.05419248766915392,0.018148476033894016,12580,0.320665233337549,0.4748324269634501
1247,JHARKHAND,Rural,Age not stated,2.7969426358998997e-06,45,0.4,2,0.02666666666666667,0.0,64,0.49333333333333335,0.36
1248,JHARKHAND,Urban,0-14,0.0003727019293757813,5297,0.46998198919351614,106,0.006103662197318391,0.004502701620972584,9784,0.5181108665199119,0.46087652591554934
1249,JHARKHAND,Urban,15-59,0.0008588478520636626,12920,0.43899261832392533,8418,0.31749891445940076,0.04802431610942249,12650,0.1828484585323491,0.36643508467216673
1250,JHARKHAND,Urban,60+,0.00020175279546957945,2876,0.46839186691312384,923,0.15120147874306838,0.019408502772643253,4178,0.3391866913123845,0.43308687615526803
1251,JHARKHAND,Urban,Age not stated,1.0665674584898286e-05,150,0.4755244755244755,65,0.18181818181818182,0.045454545454545456,203,0.2937062937062937,0.4160839160839161
1252,JHARKHAND,Urban,0-14,0.00035957494527129113,5033,0.47801286040240615,149,0.009749014727235014,0.005704210744658785,9370,0.5049782202862476,0.4668118647583489
1253,JHARKHAND,Urban,15-59,0.0008966998090695079,13446,0.4407985028072364,8962,0.3225618631732169,0.05015595757953836,12856,0.1738407153254315,0.3608234560199626
1254,JHARKHAND,Urban,60+,0.00018750703431072929,2687,0.4655926809864757,953,0.1652744630071599,0.02426412092283214,3800,0.3307478122513922,0.42501988862370726
1255,JHARKHAND,Urban,Age not stated,1.5103490233859459e-05,225,0.4444444444444444,97,0.17777777777777778,0.06172839506172839,274,0.32098765432098764,0.35555555555555557
1256,JHARKHAND,Urban,0-14,0.00011609176567408518,1755,0.43623514294892385,30,0.007709604882749759,0.0019274012206874397,3052,0.5496305814327016,0.4307741728236428
1257,JHARKHAND,Urban,15-59,0.0002980049147130147,4511,0.4354899261669378,2711,0.29533224877987735,0.043924414966837695,4658,0.2142410211487924,0.36866474784132147
1258,JHARKHAND,Urban,60+,3.4010822452542785e-05,542,0.4057017543859649,218,0.21052631578947367,0.02850877192982456,655,0.35855263157894735,0.35964912280701755
1259,JHARKHAND,Urban,Age not stated,4.624278491354501e-06,56,0.5483870967741935,27,0.1693548387096774,0.04838709677419355,88,0.22580645161290322,0.4838709677419355
1260,JHARKHAND,Urban,0-14,0.00013130713361338064,2075,0.41067878443623973,19,0.003976143141153081,0.0014200511218403862,3482,0.5805168986083499,0.4084067026412951
1261,JHARKHAND,Urban,15-59,0.0006957674501064591,11962,0.3588465455325079,5676,0.27003269550302833,0.03419628021654071,11527,0.3093744975076379,0.30846331135766736
1262,JHARKHAND,Urban,60+,0.0002470632661711578,3759,0.43260377358490565,802,0.10807547169811321,0.012981132075471698,5543,0.42641509433962266,0.41026415094339624
1263,JHARKHAND,Urban,Age not stated,6.004103525065118e-06,94,0.4161490683229814,42,0.21739130434782608,0.043478260869565216,110,0.3167701863354037,0.36645962732919257
1264,JHARKHAND,Urban,0-14,7.850085664759052e-05,1205,0.42755344418052255,15,0.00332541567695962,0.003800475059382423,2075,0.5643705463182898,0.4213776722090261
1265,JHARKHAND,Urban,15-59,0.00023005785494488643,3758,0.39082509320797537,953,0.13340898038579996,0.021073107472848112,4846,0.4303776949262441,0.35516291133084776
1266,JHARKHAND,Urban,60+,1.622226728821942e-05,246,0.43448275862068964,60,0.11724137931034483,0.020689655172413793,340,0.38850574712643676,0.3931034482758621
1267,JHARKHAND,Urban,Age not stated,2.0883838348052588e-06,32,0.42857142857142855,14,0.21428571428571427,0.03571428571428571,36,0.30357142857142855,0.3392857142857143
1268,JHARKHAND,Urban,0-14,2.1704274854583223e-05,332,0.42955326460481097,2,0.001718213058419244,0.001718213058419244,576,0.5618556701030928,0.42783505154639173
1269,JHARKHAND,Urban,15-59,0.00014958049216792665,2585,0.35552231363749687,332,0.0730491149339317,0.009723261032161555,3505,0.5397656444776864,0.33408127648965347
1270,JHARKHAND,Urban,60+,1.3872835474063503e-05,227,0.3897849462365591,28,0.06182795698924731,0.013440860215053764,331,0.521505376344086,0.3682795698924731
1271,JHARKHAND,Urban,Age not stated,1.1560696228386253e-06,20,0.3548387096774194,1,0.03225806451612903,0.0,28,0.5806451612903226,0.3225806451612903
1272,JHARKHAND,Urban,0-14,0.00027372745263340355,3921,0.4658038147138965,63,0.004495912806539509,0.004087193460490463,7199,0.5241144414168938,0.4566757493188011
1273,JHARKHAND,Urban,15-59,0.0006706322589518387,10193,0.4331868987376967,6262,0.30122893844186177,0.04698882277706723,9944,0.19740866373797475,0.3555580270255241
1274,JHARKHAND,Urban,60+,0.00010173412680979903,1527,0.4402492668621701,570,0.17705278592375367,0.03189149560117302,1954,0.3317448680351906,0.3845307917888563
1275,JHARKHAND,Urban,Age not stated,1.9876938999128623e-05,312,0.4146341463414634,120,0.19699812382739212,0.028142589118198873,380,0.33583489681050654,0.3771106941838649
